3257469,7859412,13842659,19849908,25618291,30095024,33338699,35800651,37511168,38814021,39799943,40560656,41157652,41645253,42021845,42347752,42609778,42832503,43015230,43179822,43318888
3246931,7849622,13806874,19755521,25446281,29852896,33040587,35459268,37138287,38417084,39383747,40130021,40715555,41193719,41562425,41881637,42139425,42357144,42536747,42698497,42835242
3267539,7933413,13999761,20075522,25895425,30408157,33674205,36152460,37873046,39184264,40176660,40940238,41541487,42032498,42410447,42737052,43002671,43225322,43409744,43575632,43714985
3252195,7892180,13891291,19871119,25584227,30005830,33201777,35626210,37309289,38591625,39560075,40307848,40894410,41373079,41743862,42063695,42321235,42539301,42719909,42881418,43016224
3259407,7935078,13982455,19990744,25711955,30131016,33321482,35739432,37416638,38693228,39658675,40402105,40987421,41463761,41832277,42149744,42407159,42622768,42802058,42963590,43098996
3315165,8089808,14328837,20592471,26598721,31258113,34629368,37189683,38967824,40322203,41346113,42135487,42756509,43263362,43654238,43992250,44266126,44495664,44686519,44857717,45000930
3312325,8015810,14164380,20366391,26339039,30983989,34351413,36910381,38688049,40043982,41068771,41859300,42480635,42988575,43381037,43718897,43993035,44223426,44414122,44586463,44730645
3265021,7890462,13940059,20041780,25917696,30485786,33796564,36313246,38061609,39394267,40402073,41179112,41790225,42289208,42674017,43007381,43276625,43503345,43690881,43859521,44001133
3231927,7825103,13784948,19748160,25460663,29887438,33091083,35521919,37209050,38495572,39467695,40217505,40807121,41287506,41659078,41979869,42238794,42457570,42638544,42800973,42937238
3276965,7992066,14103095,20188248,25991547,30477226,33716959,36174785,37879127,39177451,40158042,40914323,41508442,41993500,42368383,42691130,42953241,43172835,43355754,43519482,43656899
3371739,8326268,14810526,21273297,27426609,32176624,35604643,38202321,40003810,41375943,42412578,43210664,43838880,44350914,44745713,45087526,45363479,45595645,45788526,45961404,46106682
3366405,8303588,14756686,21188391,27314977,32045443,35460050,38047363,39841640,41207521,42239664,43035575,43661373,44170868,44565235,44904974,45179876,45411386,45603396,45775740,45921084
3404411,8425348,14994967,21527632,27730125,32508408,35953046,38561119,40368598,41744030,42783452,43584274,44213963,44725435,45122626,45464101,45741726,45973255,46167255,46340221,46486233
3391385,8380618,14886142,21342613,27470714,32189066,35590223,38165415,39949462,41308072,42333578,43123904,43744589,44251448,44642287,44979679,45253220,45482948,45672889,45844158,45987720
3462659,8630586,15424355,22182292,28589738,33519061,37069195,39755409,41615710,43031759,44101548,44924960,45570847,46099327,46506395,46857594,47142121,47381498,47580328,47758660,47907508
3454927,8587970,15314068,21996967,28330673,33203176,36712717,39368956,41208989,42608787,43665968,44480982,45120874,45642175,46045256,46393193,46674332,46910457,47107511,47284100,47430885
3439271,8547514,15237075,21868878,28139733,32957826,36422589,39043820,40858805,42239247,43280883,44084352,44714572,45228287,45625494,45968353,46245316,46478360,46671005,46844336,46990386
3487831,8718140,15602881,22452622,28941750,33933103,37526483,40246675,42130143,43563359,44644938,45478312,46133512,46667081,47080045,47435096,47723701,47965000,48166278,48345832,48497276
3427881,8516490,15146929,21692720,27866753,32602847,36006768,38579447,40359635,41713596,42734967,43522764,44140144,44644531,45033732,45369723,45640959,45868860,46058619,46228767,46371729
3395381,8410322,14932686,21375093,27461063,32134531,35496637,38039710,39799315,41137973,42149196,42927569,43539435,44037522,44423207,44754675,45024725,45250099,45437665,45605563,45746915
