0.5916621211046047,0.003726186846347247
0.8448716963298925,7.553839202638098e-07
0.8479019491880297,6.284190889643653e-07
0.8474486343998031,6.461202621842252e-07
0.8120726064584781,4.449991886026811e-06
0.8063221480940401,5.8634364513280515e-06
0.8022134477939142,7.101785813971851e-06
0.8071488288454598,5.6386319360554175e-06
0.7935190347166843,1.0503230090900583e-05
0.8166364910328278,3.551248744582683e-06
0.8195868089390127,3.0592144780869764e-06
0.8235037246290426,2.4992243690019976e-06
0.8252743724265049,2.2772579499952476e-06
0.7403463216450101,8.161820129840215e-05
0.5915910448046084,0.0037313729512486247
0.5914647314334331,0.003740604360299198
0.591340815972399,0.0037496790944820035
0.5912082948531383,0.003759404437669493
0.5910566349818931,0.0037705602214849797
0.5909495629656425,0.0037784528932919294
0.5908833026581818,0.0037833441078678294
