0.8651390650938796,8.502059227879148e-07
0.8830025540560403,2.5328293337525164e-07
0.898196970894426,7.669240824445349e-08
0.9187527365903646,1.0879159902145183e-08
0.8992552295783618,7.008675643809911e-08
0.8936445882539279,1.117642790742611e-07
0.8885949878093286,1.664716122406814e-07
0.865371725389083,8.378387659588403e-07
0.8655032090731415,8.309195163057857e-07
0.8656186854363974,8.248839177048825e-07
0.8658273497355704,8.140748637496933e-07
0.8663695357928025,7.865660867029144e-07
0.8666104920873037,7.746040821973786e-07
0.8703999631891823,6.063139940237408e-07
0.8653247161182344,8.403248011134742e-07
0.8654200895289319,8.35287795737977e-07
0.8654822179633406,8.320207966973129e-07
0.8655517632471014,8.283770475433656e-07
0.8656087447180887,8.254019760825654e-07
0.8656751092577002,8.219487874010693e-07
0.8657956965744042,8.157065198460319e-07
