0.2856067071640176,0.11366556094567848,0.12051480938837678,0.13346444355781806,0.15871208992362718,0.18895167816076608,0.21185193881929898,0.22778932445030442,0.23974444837829445,0.2480090174999816,0.2543789688757059,0.25911992925028393,0.2630982185616677,0.2657960597395643,0.2680880197568367,0.2699517092478292,0.27188193947389117,0.2730109457865595,0.27413069786428856,0.27514198712473004,0.27610781344839985
0.3307143932928369,0.17639765050268608,0.17709213134534174,0.18036446016777674,0.19544871072126924,0.21891086645548086,0.23661449519444844,0.2494522935049801,0.25900959998859463,0.2653336730071363,0.27051134880238514,0.27440986377045107,0.2777422153942446,0.27968551129334074,0.28165746857618856,0.28331741669382815,0.28449786950833733,0.28573069498880876,0.2865457196368695,0.2874568140667151,0.28810509446163657
0.19860434760781231,0.0,0.0,0.0,0.011760783280466924,0.03448991076988506,0.05144368962697321,0.06320324893433593,0.07160835875531824,0.0777494608647018,0.08211198721433455,0.08556081870990795,0.08847239410707708,0.0905341242571982,0.09221679014689599,0.09356536045851271,0.09487127474300117,0.09562028458484839,0.09631923912080964,0.0973440079924277,0.09799709026517966
0.08564686982278502,0.019973283735675196,0.037567870378349966,0.03173015837681348,0.032992415723732904,0.045943733222079786,0.05610187606778716,0.06369018026679818,0.06893451022949826,0.07266242591026639,0.07547923683073066,0.07772262234310112,0.07965173757806099,0.0806518505910514,0.08168278310197863,0.08244895170782485,0.08343153748342047,0.0838183341224461,0.08440042837881556,0.08488408572918438,0.08541323140992141
0.0,0.003949916591565739,0.03234221034789897,0.015393322111622254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5254279833324986,0.46496526246492564,0.46744520095377595,0.45690828734201183,0.4498237329543713,0.45091677675535813,0.4527019586568741,0.454137930782748,0.4552966267824097,0.4563879178157304,0.45700785941245314,0.4576540532682376,0.45848002816540756,0.45865180570739383,0.4588643270866868,0.45909176950808295,0.4594044215707367,0.459545695226943,0.45968020841977264,0.4598206411385668,0.4600206404834637
0.3080475927506434,0.327248672176097,0.3473268407595729,0.32771705534540985,0.3028296181694632,0.29065174566491514,0.28156562998469603,0.2754907092479737,0.2710940239468478,0.26803427347422115,0.26571828034549405,0.26394187377717593,0.2626797678487609,0.2612575642805375,0.2604556902307511,0.25977464315653265,0.25934331258655874,0.25857382592641365,0.2581837228302195,0.2578415852605307,0.25771744038158495
0.2562377629399073,0.3347969755654834,0.37331724553994583,0.3580944438831679,0.3307013360360749,0.3137306484537081,0.300486627855193,0.2912331189229409,0.28435362419002885,0.2794808286103496,0.27537443221758373,0.2726081083536762,0.270489563625846,0.2684197134848869,0.26693908548399037,0.2656799773419163,0.26487584804232434,0.26410022944968503,0.2632380025250516,0.2627255380779694,0.26238442790192096
0.5268587780511105,0.5357761458273398,0.5496739349018931,0.5383501687537553,0.5212620804877481,0.5119088451367286,0.5051334785389834,0.500904509626567,0.4976640740598679,0.49556083147755814,0.4937834496463296,0.4926418477306189,0.49164906328681823,0.49065268705919785,0.49002161802969546,0.48957656994758203,0.48922481589014133,0.4887194242185693,0.48836215274277706,0.48834294774436415,0.4883158545264905
0.6608263467041553,0.6983299139071573,0.730058318251027,0.7384727742227142,0.7383771373170624,0.7375815437280835,0.7363254333902827,0.7361883424112818,0.7359668778159509,0.7358532480015914,0.7359468309518391,0.7359336479111267,0.7359955333646298,0.7356405087241882,0.7355264917950741,0.7355730488358567,0.7359245498713918,0.7357546485273474,0.7356988472421868,0.735745423059468,0.7358698965936039
