,0,17,34,51,69,86,103,120,138,155,172,189,206,224,241,258,276,293,310,327,345
0,0.0,0.6210620179409219,0.6862792122751671,0.6180085376078068,0.9778670273870063,0.4208012255861462,0.6007210190444994,0.5301773443922855,0.6185393229089655,0.6964422147062592,0.6359192292243847,0.7298564551305446,0.8388224443799217,0.8721874196245736,0.8907769512577559,0.5726468185554481,1.0,0.9136377726265721,0.38231263402849436,0.26029712217859924,0.6379953977302648
1,0.0,0.06377385977940264,0.16496237278676062,0.28034446541364133,0.6738285097456824,0.9510732973422407,0.43015919433192806,0.4298559569143734,0.4307599213337099,0.4951400712152534,0.3554732440079178,0.9519863174566652,0.6859087431048962,0.36167696031093044,0.5831038601763368,0.5009244353810587,0.7647696622508704,0.1555619935679431,0.4134441135684028,0.5231540565146133,0.891829103406053
2,0.0,0.0,0.0,0.1667641472617447,0.21730273240648046,0.0,0.23977690189629897,0.4147539882612534,0.5658691623178811,0.38961681730387454,0.5099828584205497,1.0,0.14491380610590454,0.504976281545261,0.0,0.9082630300388104,0.0,0.0,1.0,1.0,1.0
3,0.0,0.6870531597920291,0.6731557493220137,0.6574454161202254,0.829553945064653,0.7097657411615685,0.6286471325541925,0.6697655880682234,1.0,0.5984279416737905,0.8812502227097951,0.846552151690318,0.6674112531091865,0.0,0.4080789257435242,0.8016155351132639,0.7576545824605176,0.5414435620050995,0.006638694438152015,0.5120403761975467,0.6658384633483365
4,0.0,0.7345427432097793,0.6238394804382494,0.46432336146107644,0.6258406386254407,1.0,0.5918951356370243,0.4533051196890625,0.6523304630879991,0.6370417631129968,0.9669681940560579,0.9540724083111769,0.3064272227018918,0.49891756367558315,0.6841788626733987,0.9171083938152975,0.4972855478908116,0.45098713561748127,0.12920879013836384,0.5799438306130469,0.4545908913714811
5,0.0,0.4339758516941643,0.24616273897914454,0.197505223973522,0.20746768209311028,0.29235324761563675,0.25968932284914814,0.015362262762472767,0.5361537877324238,0.23626112051552894,0.2542552401313145,0.7507487653699982,0.0,0.37980844249062784,0.10824821745384128,0.9027087930173465,0.16833386553784635,0.40483478196460965,0.7528585843974724,0.8425584296928719,0.6938012999016792
6,0.0,0.978580957857389,0.7737023640995844,0.7971874581945713,0.7743308509608582,0.7927192012863387,1.0,0.7145011126804164,0.8312453115220535,0.5834179353225437,1.0,0.8897148447740264,0.7066191906571007,0.7664428183629681,0.6499664056085379,1.0,0.9848221562642294,1.0,0.0579528552480042,0.36783885676413774,0.2935367716127075
7,0.0,0.6743524097188782,0.6303505916323928,0.5283295368218006,0.4336465757005499,0.5595218788975984,0.5242486859066418,0.11719885502757421,0.7890084143805964,0.8551235379391642,0.6086028795864351,0.7914648513642675,0.7760737669887661,0.6197469485776281,0.7583496138004691,0.20432729881844125,0.851910585131165,0.7095079877907011,0.6703810994513333,0.6564383076038212,0.4876287067309022
8,0.0,0.8015099566059476,0.8640446834509561,0.7645216655587959,1.0,0.8344478452811543,0.7815495837729927,0.672718770155349,0.6874608627183747,1.0,0.6383973267737488,0.7447495043724075,0.744771904908319,0.6574604916943656,0.6498489478170626,0.3958878143276081,0.8671021485857082,0.8039698503317396,0.2616404031869024,0.2190467978361994,0.31990546331508085
9,0.0,1.0,1.0,1.0,0.9137196377618366,0.9334643020854898,0.5967368892110301,1.0,0.7460959193325394,0.59772836314729,0.6579451856854277,0.8191969466512035,1.0,1.0,1.0,0.010527789714949165,0.9866198665526653,0.5891423642108435,0.3354837096994743,0.0,0.0
10,0.0,0.3394855312575231,0.34140139197619135,0.3332545528364932,0.25246059407397325,0.21130256078654241,0.2434815311376184,0.5050017909834423,0.05433970022261292,0.22479979965738295,0.23197391849847548,0.5158244433412946,0.3458599943370544,0.6016613769044241,0.5688401407247454,0.20429618859843401,0.7408012336548992,0.5942942561105582,0.224578301073052,0.7120873909443617,0.5193565684021451
11,0.0,0.3151808237422671,0.45251688290782255,0.4627087414832616,0.13439510330095317,0.3789514916168315,0.04221746870597087,0.3167419881212865,0.402741000418672,0.0,0.1455826970783889,0.6559974546481087,0.3999262446310894,0.586944503665265,0.40812108138229064,0.0,0.895141523477271,0.2495378767863059,0.3125803779112175,0.36977771401870996,0.24376211315393448
12,0.0,0.15320995294645456,0.32690227095072544,0.0,0.017326526242783302,0.3933871893340637,0.27705647862707394,0.17237352263911987,0.0,0.3364631047400408,0.0,0.7221344236441851,0.32238579373458975,0.5197000946001751,0.3854764030536444,0.21753475858378124,0.8309427864425416,0.1275527832563057,0.7853100391803309,0.6559262594673783,0.47493161528836936
