1590475,3994433,7048825,10543129,14807479,18815491,22529866,25677191,27985591,29853923,31354781,32450927,33358302,34110927,34681940,35171806,35592026,35933318,36221594,36468928,36682676
1587067,3969373,6988035,10436577,14643853,18596229,22258953,25362210,27636982,29479012,30958348,32038708,32933150,33674884,34237390,34719693,35133850,35470172,35754940,35997897,36207900
1592707,3996079,7052981,10550717,14821729,18835645,22556357,25709653,28021295,29892991,31396885,32494736,33403369,34157903,34728681,35218582,35641131,35982413,36271835,36519308,36733097
1583049,3949213,6942337,10352857,14501737,18393797,21995789,25045415,27280101,29089467,30541117,31601312,32479011,33207034,33760063,34232777,34639527,34968439,35248413,35487759,35693192
1604055,4029909,7132227,10686143,15015103,19076217,22835751,26018565,28351395,30238719,31754901,32861951,33778025,34537609,35114433,35608105,36032909,36376575,36667857,36918003,37132925
1597185,4025387,7146579,10724689,15080818,19163188,22938891,26135254,28476078,30370033,31890392,33000752,33918928,34681624,35259392,35754280,36180108,36524908,36817025,37067542,37282976
1601837,4058941,7221711,10851037,15268952,19410558,23240901,26482115,28856816,30777920,32319919,33445816,34377900,35150916,35736856,36238833,36670386,37020610,37316530,37570384,37789471
1593523,4038571,7176771,10777083,15168529,19289518,23105018,26335930,28703258,30621282,32159389,33283600,34213581,34985174,35570175,36071717,36503077,36851873,37147981,37401579,37619919
1565635,3954033,6995457,10463939,14683645,18639998,22301550,25402285,27673936,29512696,30988944,32067322,32958873,33699655,34261441,34741768,35155538,35489622,35774530,36017172,36227062
1565221,3962919,7011999,10482923,14698641,18649738,22304814,25398138,27664737,29499377,30970281,32047327,32936865,33675375,34234711,34714349,35126986,35461198,35744278,35986650,36196024
1587929,4058797,7225817,10843439,15239099,19355581,23162529,26384277,28744960,30655008,32186994,33306922,34232630,35001130,35584171,36083565,36512519,36860443,37154521,37407628,37624648
1592225,4062885,7208087,10781325,15110817,19159053,22900582,26063663,28381587,30256557,31760951,32860119,33769069,34523031,35095090,35584997,36006337,36347007,36637021,36883794,37097629
1574391,4000545,7054363,10509697,14697887,18619121,22246733,25316829,27565469,29386250,30847015,31914888,32797663,33530455,34085046,34561424,34971009,35302507,35583446,35823928,36031973
1616039,4153663,7389975,11072949,15535136,19708544,23564326,26825912,29214734,31147032,32697634,33830261,34767712,35544868,36133318,36639129,37073435,37424445,37723293,37977636,38198137
1605691,4112043,7287921,10886727,15234985,19293441,23038778,26204488,28520790,30394102,31897452,32995011,33901520,34655045,35225312,35714576,36134657,36475223,36763628,37010862,37224475
1635151,4222833,7538061,11304757,15843636,20065165,23952752,27232132,29630386,31567216,33119915,34253270,35190217,35967058,36556095,37061935,37494653,37845803,38143985,38398707,38618221
1658631,4285185,7654489,11487559,16101215,20387582,24328189,27650365,30077123,32036855,33607082,34752718,35699932,36485720,37080725,37590446,38028666,38382938,38683935,38940739,39162488
1671183,4327593,7746521,11642719,16325324,20667621,24654232,28010708,30460657,32437063,34020809,35176482,36129965,36921226,37521112,38034469,38475457,38833301,39134859,39393657,39617043
1683295,4349915,7780045,11683779,16367549,20702153,24677040,28020627,30458352,32425104,33999011,35147943,36096284,36882798,37478108,37987696,38425954,38780186,39080754,39337980,39559960
1718367,4471721,8059661,12179095,17143893,21751721,25985407,29548790,32149590,34250226,35931512,37157843,38171722,39012665,39649508,40194101,40662613,41042093,41363246,41638322,41875148
1712831,4438793,7973431,12021849,16895677,21417009,25568027,29061842,31612265,33670211,35318217,36519550,37513161,38336755,38959461,39493795,39952531,40324697,40639755,40908269,41140633
1705795,4416075,7924635,11928481,16733379,21176996,25250734,28675572,31173316,33188040,34799852,35975092,36945939,37751143,38361435,38882549,39330827,39694377,40001869,40264649,40492125
